"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1632072198155563008","Sat Mar 04 17:35:09 +0000 2023","0","@CommuterLine app kai lagi down kah? daritadi something went wrong kalo ga permintaan anda telah time out:) takut bgt kehabisa tiket","1632072198155563008","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1632072198155563008","1192040867105632256",
"1613332420262256641","Thu Jan 12 00:39:29 +0000 2023","0","@CommuterLine Kira kira berapa lama min? Takut telat kerja ini :')","1613334818472988675","","CommuterLine","in","","0","1","0","https://x.com/undefined/status/1613334818472988675","713368885156663297",
"1638882765843341312","Thu Mar 23 12:48:53 +0000 2023","0","@CommuterLine Tidak disarankan menggunakan high heels maupun sendal terbuka berbahaya. Selain rawan terinjak/ menginjak di jam2 padat juga memperlambat langkah naik turun tangga. Himbauannya sudah bagus min tp alas kaki ambasadornya kurang pas utk menggambarkan safety utk naik turun kereta.","1638885527071133699","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1638885527071133699","1377954808158593028",
"1636724685550534657","Fri Mar 17 13:42:28 +0000 2023","0","@CommuterLine jalur 5 di stasiun bogor ini sungguh bahaya apalagi kalo banyak yg turun dr kereta dan banyak yg mau naik kereta di jalur itu lagi. Do something please. Masa harus ada korban jatuh dr peron dulu sih https://t.co/V9fMy2clIj","1636724685550534657","https://pbs.twimg.com/media/FrbQZ2NaIAAmdYC.jpg","CommuterLine","in","","0","2","0","https://x.com/undefined/status/1636724685550534657","87151872",
"1624020602276421632","Fri Feb 10 12:20:59 +0000 2023","0","@CommuterLine serem banget stasiun tanah abang jadi numpuk noh hadehhh","1624020602276421632","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1624020602276421632","1321027710416662528",
"1635792537968590848","Wed Mar 15 01:11:54 +0000 2023","0","@CommuterLine Ga kaget sih kalo angka pelecehan seksual dan angka kriminalitas makin ningkat di KRL karena kereta udah penuh masih terus di masukkin orang apalg yg sf8 dan sf10. Evaluasi yg lambat.","1635811024132804608","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1635811024132804608","1388319739",
"1651054120080642048","Wed Apr 26 23:56:16 +0000 2023","0","@CommuterLine Gimana follow upnya? Udah dipecat belom si petugas? Ga usah koar2 lapor pelecehan kalo pegawai lu sendiri kek gini","1651374667511517184","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1651374667511517184","983995554253426688",
"1634508891592732673","Sat Mar 11 12:28:05 +0000 2023","1","@CommuterLine Dan diberikan himbauan untuk tidak memakai sendal ber-hak jam2 tertentu kereta dan stasiun sangat padat rawan diinjak dan memperlambat gerakan. Juga yang naik turun tangga di stasiun untuk fokus sama langkah kaki di tangga saja ga usah mantengin hp padat sesak lambat.","1634531639664726016","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1634531639664726016","1377954808158593028",
"1632960199165362176","Tue Mar 07 04:43:54 +0000 2023","0","@CommuterLine Min kalo ada yg garu garuk anunya sambil natap trus dia cium tangannya sendiri gmn ya min?kebetulan sy duduk di depan dia trus karena sy takut akhirnya sy pindah gerbong","1632965273153343490","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1632965273153343490","1168091498912501760",
"1648110254994116610","Mon Apr 17 23:44:39 +0000 2023","5","@CommuterLine min serem banget ini lantai lift retak di stasion tanah abang peron arah jakarta. https://t.co/UZhL03jPHn","1648110254994116610","https://pbs.twimg.com/media/Ft9DiaRacAA1xm5.jpg","CommuterLine","in","","0","1","1","https://x.com/undefined/status/1648110254994116610","255997978",
"1619565431462965249","Sun Jan 29 05:31:32 +0000 2023","0","@CommuterLine Mohon di perketat ya min penjagaan nya krna rawan bngt dsitu","1619568907798609924","","CommuterLine","in","","0","0","0","https://x.com/undefined/status/1619568907798609924","1513268637968187392",
"1634425166255243264","Sat Mar 11 07:25:19 +0000 2023","14","@CommuterLine @yrcfsj Mau ngasih saran boleh? Kalau boleh bagi setengah-setengah. Semisal total gerbong 10 berarti 5 gerbong khusus wanita 5 gerbong untuk pria. Pokoknya bagi setengah² biar gk banyak kasus pelecehan seksual. Kalau cuma 2 gerbong khusus wanita menurut saya kurang","1634455446944894976","","CommuterLine","in","","0","9","1","https://x.com/undefined/status/1634455446944894976","1080031551792902146",
